,Text,Class,Score
4338,and especially in my field,0,0.09444753853762607
4339,Uuh i def am dedicated to research it's what i want to do for the rest of my life so i hope that i get this opportunity,0,0.1768600974688769
4340,I'm good how are you?,1,0.6359670093958226
4341,So I'm studying mechanical engineering at MIT and I am taking the flexible course which lets me concentrate on a subject other than mechanical engineering,0,0.1768600974688769
4342,and I've chosen to concentrate on building technology,0,0.09444753853762607
4343,And on top of that um I'm double minoring in energy and architecture to supplement my concentration,0,0.1768600974688769
4344,And I'd say two years ago two summers ago sorry I interned at Square One Armoring Services which is a company that manufactures armored vehicles for the government,0,0.3150767045299086
4345,And I interned with them for two summers and this was before I really chose the building technology route,0,0.03414728906078335
4346,I didn't really like the super mechy side of it,0,0.31213544981287855
4347,This past summer I interned in Barcelona um with a company called Ilon(?) they're a very large engineering consulting firm and I worked in their architecture department,0,0.4716025486650735
4348,And I really enjoyed the experience,0,0.06788794010145202
4349,So I'm going that direction,0,0.09444753853762607
4350,I believe I am a leader,0,0.4730831849790573
4351,Um I normally I wouldn't necessarily run for positions but when it comes down to someone filling the spot I will step up um and make sure that things get done,0,0.3022838906250506
4352,I feel that I might be more of a,1,0.6114423030620092
4353,of an encourager so to speak,0,0.2387154408523499
4354,I don't really like sliding my ideas down the table and making everyone follow it but I try sort of to like to lead people in the direction that I want to go to and to integrate their input with mine,0,0.13113956182223993
4355,Um so I uh had a coach here this past year to plan the campus preview weekend dinner um at my sorority,0,0.3022838906250506
4356,Its a weekend where MIT pre-freshmen come on campus to see if they like the feeling from MIT and its a big recruiting event for a lot of different groups around campus,0,0.45321313756248316
4357,And um so my coach and I had very different ideas at times about what we wanted to do and how to go about doing it but I feel that communication was defiantly the most important factor in sort of getting through those difficulties and working together as a team and we wound up having a really successful event,0,0.07732075106804231
4358,Um a lot of the girls that came to the dinner um who are now freshmen still say Oh I remember you from (unintelligible),0,0.19015119047044987
4359,It was a really good feeling to get through that,0,0.17963402645220658
4360,Um I'd probably change trying to be a perfectionist,0,0.3572911640991484
4361,Um I like doing things right and sometimes its not the most time efficient or energy efficient way of getting about things,1,0.5338463461786015
